t              x              y
    0               1               0
    0    0.9999210432   0.01256637061
0.004    0.9996841851   0.02513075683
    0    0.9992894633   0.03769117455
    0      0.99873694   0.05024564032
    0    0.9980267025   0.06279217162
    0     0.997158863   0.07532878718
    0    0.9961335585   0.08785350729
    0     0.994950951    0.1003643541
    0    0.9936112272    0.1128593521
    0    0.9921145987     0.125336528
    0    0.9904613019    0.1377939116
    0    0.9886515978    0.1502295357
    0    0.9866857724    0.1626414365
    0     0.984564136    0.1750276541
    0    0.9822870237    0.1873862324
    0    0.9798547952    0.1997152199
    0    0.9772678346    0.2120126698
    0    0.9745265504      0.22427664
    0    0.9716313756     0.236505194
    0    0.9685827674    0.2486964007
    0    0.9653812072     0.260848335
    0    0.9620272008    0.2729590779
    0    0.9585212778    0.2850267171
    0    0.9548639919    0.2970493468
    0    0.9510559207    0.3090250686
    0    0.9470976656    0.3209519914
    0    0.9429898517    0.3328282318
    0    0.9387331278    0.3446519145
    0    0.9343281661    0.3564211722
    0    0.9297756624    0.3681341466
    0    0.9250763355    0.3797889881
    0    0.9202309277    0.3913838562
    0    0.9152402042      0.40291692
    0    0.9101049531    0.4143863583
    0    0.9048259856      0.42579036
    0    0.8994041351    0.4371271244
    0    0.8938402582    0.4483948612
    0    0.8881352333    0.4595917912
    0    0.8822899616    0.4707161463
    0    0.8763053661    0.4817661698
    0     0.870182392     0.492740117
    0    0.8639220062     0.503636255
    0    0.8575251975    0.5144528632
    0     0.850992976    0.5251882335
    0    0.8443263735    0.5358406709
    0    0.8375264426    0.5464084933
    0    0.8305942574    0.5568900319
    0    0.8235309126    0.5672836316
    0    0.8163375236    0.5775876514
    0    0.8090152265    0.5878004641
    0    0.8015651777    0.5979204571
    0    0.7939885536    0.6079460325
    0     0.786286551    0.6178756072
    0     0.778460386    0.6277076133
    0    0.7705112946    0.6374404983
    0    0.7624405322    0.6470727254
    0    0.7542493733    0.6566027738
    0    0.7459391115    0.6660291385
    0    0.7375110592    0.6753503312
    0    0.7289665474    0.6845648801
    0    0.7203069254    0.6936713303
    0    0.7115335608    0.7026682438
    0    0.7026478391    0.7115542001
    0    0.6936511635    0.7203277962
    0    0.6845449548    0.7289876467
    0    0.6753306511    0.7375323843
    0    0.6660097075    0.7459606599
    0    0.6565835959    0.7542711426
    0    0.6470538049    0.7624625204
    0    0.6374218394    0.7705334998
    0    0.6276892206    0.7784828066
    0    0.6178574853    0.7863091857
    0    0.6079281863    0.7940114013
    0    0.5979028915    0.8015882374
    0     0.587783184    0.8090384976
    0     0.577570662    0.8163610057
    0    0.5672669381    0.8235546056
    0    0.5568736396    0.8306181615
    0    0.5463924076    0.8375505583
    0    0.5358248974    0.8443507013
    0    0.5251727776     0.851017517
    0    0.5144377305    0.8575499528
    0    0.5036214512    0.8639469774
    0    0.4927256478    0.8702075809
    0    0.4817520409    0.8763307748
    0    0.4707023634    0.8823155925
