t              x              y
    0               1               0
1e-005               1 6.283185307e-005
2e-005    0.9999999961 0.0001256637061
3e-005    0.9999999882  0.000188495559
4e-005    0.9999999763 0.0002513274113
5e-005    0.9999999605 0.0003141592629
6e-005    0.9999999408 0.0003769911135
7e-005    0.9999999171 0.0004398229628
8e-005    0.9999998895 0.0005026548107
9e-005    0.9999998579 0.0005654866568
0.0001    0.9999998223  0.000628318501
0.00011    0.9999997829 0.0006911503429
0.00012    0.9999997394 0.0007539821823
0.00013    0.9999996921  0.000816814019
0.00014    0.9999996407 0.0008796458527
0.00015    0.9999995855 0.0009424776832
0.00016    0.9999995263   0.00100530951
0.00017    0.9999994631  0.001068141334
0.00018     0.999999396  0.001130973153
0.00019    0.9999993249  0.001193804968
0.0002    0.9999992499  0.001256636779
0.00021     0.999999171  0.001319468585
0.00022     0.999999088  0.001382300386
0.00023    0.9999990012  0.001445132181
0.00024    0.9999989104  0.001507963972
0.00025    0.9999988156  0.001570795756
0.00026     0.999998717  0.001633627535
0.00027    0.9999986143  0.001696459307
0.00028    0.9999985077  0.001759291073
0.00029    0.9999983972  0.001822122833
0.0003    0.9999982827  0.001884954585
0.00031    0.9999981643   0.00194778633
0.00032    0.9999980419  0.002010618068
0.00033    0.9999979155  0.002073449798
0.00034    0.9999977853   0.00213628152
0.00035     0.999997651  0.002199113234
0.00036    0.9999975129   0.00226194494
0.00037    0.9999973707  0.002324776636
0.00038    0.9999972247  0.002387608324
0.00039    0.9999970747  0.002450440003
0.0004    0.9999969207  0.002513271672
0.00041    0.9999967628  0.002576103332
0.00042    0.9999966009  0.002638934981
0.00043    0.9999964351  0.002701766621
0.00044    0.9999962653   0.00276459825
0.00045    0.9999960916  0.002827429868
0.00046     0.999995914  0.002890261476
0.00047    0.9999957324  0.002953093072
0.00048    0.9999955468  0.003015924657
0.00049    0.9999953573   0.00307875623
0.0005    0.9999951639  0.003141587792
0.00051    0.9999949665  0.003204419341
0.00052    0.9999947652  0.003267250878
0.00053    0.9999945599  0.003330082402
0.00054    0.9999943506  0.003392913913
0.00055    0.9999941375  0.003455745411
0.00056    0.9999939203  0.003518576896
0.00057    0.9999936993  0.003581408367
0.00058    0.9999934742  0.003644239824
0.00059    0.9999932453  0.003707071267
0.0006    0.9999930123  0.003769902696
0.00061    0.9999927755   0.00383273411
0.00062    0.9999925346  0.003895565509
0.00063    0.9999922899  0.003958396893
0.00064    0.9999920412  0.004021228262
0.00065    0.9999917885  0.004084059615
0.00066    0.9999915319  0.004146890952
0.00067    0.9999912713  0.004209722273
0.00068    0.9999910068  0.004272553578
0.00069    0.9999907384  0.004335384866
0.0007     0.999990466  0.004398216137
0.00071    0.9999901896  0.004461047391
0.00072    0.9999899093  0.004523878627
0.00073    0.9999896251  0.004586709847
0.00074    0.9999893369  0.004649541048
0.00075    0.9999890448  0.004712372231
0.00076    0.9999887487  0.004775203396
0.00077    0.9999884486  0.004838034542
0.00078    0.9999881447  0.004900865669
0.00079    0.9999878367  0.004963696777
0.0008    0.9999875248  0.005026527866
0.00081     0.999987209  0.005089358935
0.00082    0.9999868892  0.005152189985
0.00083    0.9999865655  0.005215021014
0.00084    0.9999862379  0.005277852023
0.00085    0.9999859062  0.005340683011
0.00086    0.9999855707  0.005403513979
0.00087    0.9999852312  0.005466344925
0.00088    0.9999848877   0.00552917585
0.00089    0.9999845403  0.005592006754
0.0009    0.9999841889  0.005654837636
0.00091    0.9999838336  0.005717668495
0.00092    0.9999834744  0.005780499333
0.00093    0.9999831112  0.005843330147
0.00094     0.999982744  0.005906160939
0.00095    0.9999823729  0.005968991708
0.00096    0.9999819979  0.006031822454
0.00097    0.9999816189  0.006094653176
0.00098     0.999981236  0.006157483874
0.00099    0.9999808491  0.006220314548
0.001    0.9999804582  0.006283145198
0.00101    0.9999800635  0.006345975823
0.00102    0.9999796647  0.006408806423
0.00103    0.9999792621  0.006471636999
0.00104    0.9999788554  0.006534467549
0.00105    0.9999784449  0.006597298073
0.00106    0.9999780303  0.006660128572
0.00107    0.9999776119  0.006722959045
0.00108    0.9999771895  0.006785789491
0.00109    0.9999767631  0.006848619911
0.0011    0.9999763328  0.006911450304
0.00111    0.9999758985   0.00697428067
0.00112    0.9999754603  0.007037111009
0.00113    0.9999750182   0.00709994132
0.00114    0.9999745721  0.007162771603
0.00115     0.999974122  0.007225601859
0.00116     0.999973668  0.007288432086
0.00117    0.9999732101  0.007351262284
0.00118    0.9999727482  0.007414092454
0.00119    0.9999722823  0.007476922595
0.0012    0.9999718125  0.007539752706
0.00121    0.9999713388  0.007602582788
0.00122    0.9999708611  0.007665412841
0.00123    0.9999703795  0.007728242863
0.00124    0.9999698939  0.007791072855
0.00125    0.9999694044  0.007853902816
0.00126    0.9999689109  0.007916732747
0.00127    0.9999684135  0.007979562647
0.00128    0.9999679121  0.008042392515
0.00129    0.9999674068  0.008105222352
0.0013    0.9999668975  0.008168052157
0.00131    0.9999663843   0.00823088193
0.00132    0.9999658672  0.008293711671
0.00133     0.999965346   0.00835654138
0.00134     0.999964821  0.008419371055
0.00135     0.999964292  0.008482200698
0.00136     0.999963759  0.008545030308
0.00137    0.9999632221  0.008607859884
0.00138    0.9999626813  0.008670689426
0.00139    0.9999621365  0.008733518934
0.0014    0.9999615877  0.008796348408
0.00141    0.9999610351  0.008859177848
0.00142    0.9999604784  0.008922007253
0.00143    0.9999599178  0.008984836622
0.00144    0.9999593533  0.009047665957
0.00145    0.9999587848  0.009110495256
0.00146    0.9999582124   0.00917332452
0.00147     0.999957636  0.009236153747
