t              x              y
    0               1               0
    0               1   0.01256637061
0.004    0.9998420863   0.02513274123
    0    0.9995262964   0.03769712791
    0    0.9990526925   0.05025754767
    0    0.9984213618   0.06281201877
    0    0.9976324166   0.07535856103
    0    0.9966859938   0.08789519616
    0    0.9955822552    0.1004199481
    0    0.9943213876    0.1129308432
    0    0.9929036026    0.1254259107
    0    0.9913291365    0.1379031831
    0    0.9895982503    0.1503606961
    0    0.9877112299    0.1627964894
    0    0.9856683858    0.1752086066
    0    0.9834700531    0.1875950959
    0    0.9811165914    0.1999540101
    0     0.978608385    0.2122834071
    0    0.9759458426    0.2245813499
    0    0.9731293971    0.2368459075
    0    0.9701595061    0.2490751548
    0    0.9670366512    0.2612671728
    0    0.9637613381    0.2734200492
    0    0.9603340969    0.2855318788
    0    0.9567554815    0.2976007634
    0    0.9530260698    0.3096248124
    0    0.9491464635     0.321602143
    0     0.945117288    0.3335308807
    0    0.9409391924    0.3454091594
    0    0.9366128494    0.3572351217
    0    0.9321389549    0.3690069194
    0    0.9275182282    0.3807227136
    0    0.9227514119     0.392380675
    0    0.9178392715    0.4039789847
    0    0.9127825955    0.4155158336
    0    0.9075821951    0.4269894234
    0    0.9022389044    0.4383979669
    0    0.8967535796    0.4497396877
    0    0.8911270996    0.4610128213
    0    0.8853603655    0.4722156146
    0    0.8794543004    0.4833463268
    0    0.8734098492    0.4944032295
    0    0.8672279788    0.5053846068
    0    0.8609096773    0.5162887559
    0    0.8544559547     0.527113987
    0    0.8478678418    0.5378586242
    0    0.8411463906     0.548521005
    0    0.8342926741    0.5590994811
    0    0.8273077858    0.5695924186
    0    0.8201928398    0.5799981982
    0    0.8129489705    0.5903152155
    0    0.8055773322    0.6005418812
    0    0.7980790993    0.6106766214
    0    0.7904554659     0.620717878
    0    0.7827076454    0.6306641087
    0    0.7748368706    0.6405137876
    0    0.7668443932    0.6502654051
    0    0.7587314839    0.6599174683
    0    0.7504994319    0.6694685013
    0    0.7421495446    0.6789170455
    0    0.7336831478    0.6882616597
    0     0.725101585    0.6975009201
    0    0.7164062174    0.7066334213
    0    0.7075984235    0.7156577756
    0    0.6986795991    0.7245726141
    0    0.6896511568    0.7333765861
    0    0.6805145259    0.7420683601
    0     0.671271152    0.7506466234
    0    0.6619224969    0.7591100825
    0    0.6524700382    0.7674574636
    0    0.6429152691    0.7756875125
    0    0.6332596981    0.7837989948
    0    0.6235048488    0.7917906963
    0    0.6136522596    0.7996614228
    0    0.6037034831     0.807410001
    0    0.5936600864    0.8150352778
    0    0.5835236504    0.8225361212
    0    0.5732957696    0.8299114203
    0     0.562978052     0.837160085
    0    0.5525721183     0.844281047
    0    0.5420796023    0.8512732592
    0    0.5315021499    0.8581356962
    0    0.5208414195    0.8648673547
    0     0.510099081     0.871467253
    0    0.4992768161     0.877934432
    0    0.4883763176    0.8842679544
    0    0.4773992891    0.8904669057
    0    0.4663474449    0.8965303937
    0    0.4552225098    0.9024575489
    0    0.4440262182    0.9082475248
    0    0.4327603143    0.9138994976
    0    0.4214265517    0.9194126667
    0     0.410026693    0.9247862546
    0    0.3985625093    0.9300195068
    0    0.3870357804    0.9351116926
    0    0.3754482939    0.9400621044
    0     0.363801845    0.9448700583
    0    0.3520982367    0.9495348939
    0    0.3403392786    0.9540559746
    0    0.3285267873    0.9584326876
    0    0.3166625858    0.9626644438
    0     0.304748503    0.9667506782
    0    0.2927863737    0.9706908495
    0    0.2807780379    0.9744844407
    0     0.268725341    0.9781309588
    0    0.2566301328    0.9816299347
    0    0.2444942676    0.9849809238
    0    0.2323196039    0.9881835055
    0    0.2201080038    0.9912372835
    0    0.2078613328    0.9941418855
    0    0.1955814594    0.9968969638
    0    0.1832702551    0.9995021949
    0    0.1709295935     1.001957279
    0    0.1585613504     1.004261942
    0    0.1461674032     1.006415933
    0    0.1337496309     1.008419026
    0    0.1213099134     1.010271017
    0    0.1088501314      1.01197173
    0   0.09637216588     1.013521011
    0   0.08387789805      1.01491873
    0   0.07136920874     1.016164782
    0   0.05884797824     1.017259086
    0   0.04631608588     1.018201586
    0   0.03377540977     1.018992247
    0   0.02122782643     1.019631062
    0  0.008675210493     1.020118045
    0  -0.00388056564     1.020453235
    0   -0.0164376321     1.020636694
    0   -0.0289941219     1.020668511
    0  -0.04154817121     1.020548794
    0  -0.05409791971     1.020277677
    0  -0.06664151089     1.019855318
    0  -0.07917709238     1.019281897
    0  -0.09170281621     1.018557619
    0   -0.1042168392     1.017682711
    0   -0.1167173232     1.016657423
    0   -0.1292024354     1.015482028
    0   -0.1416703487     1.014156824
    0   -0.1541192419     1.012682129
    0   -0.1665473001     1.011058285
    0   -0.1789527149     1.009285657
    0   -0.1913336849     1.007364632
    0   -0.2036884157     1.005295618
    0   -0.2160151202     1.003079048
    0   -0.2283120193     1.000715374
    0   -0.2405773417    0.9982050715
    0   -0.2528093245    0.9955486382
    0   -0.2650062132    0.9927465924
    0   -0.2771662622     0.989799474
    0   -0.2892877351    0.9867078443
    0   -0.3013689046    0.9834722858
    0   -0.3134080532    0.9800934019
    0   -0.3254034734    0.9765718165
    0   -0.3373534676    0.9729081745
    0   -0.3492563487     0.969103141
    0   -0.3611104403    0.9651574014
    0   -0.3729140769    0.9610716611
    0   -0.3846656041    0.9568466455
    0   -0.3963633789    0.9524830994
    0   -0.4080057699    0.9479817875
    0   -0.4195911575    0.9433434935
    0   -0.4311179345    0.9385690203
    0   -0.4425845056    0.9336591897
    0   -0.4539892883    0.9286148421
    0   -0.4653307129    0.9234368365
